Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Linn, Christopher",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,London RC,London RC,20,4,4,Finished,5:47.840
"Piechowicz, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,London RC,London RC,20,5,5,Finished,5:47.840
"Adams, Nick",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,London RC,London RC,20,6,6,Finished,5:47.840
"Trelawny, George",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,London RC,London RC,20,7,7,Finished,5:47.840
"Corbett, Rory",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,London RC,London RC,20,8,Stroke,Finished,5:47.840
"Elkins, Molly",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,0,Coxswain,Finished,5:47.877
"Kearns, Alex",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,1,Bow,Finished,5:47.877
"Fisher, Shaun",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,2,2,Finished,5:47.877
"Fraser, William",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,3,3,Finished,5:47.877
"Riach, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,4,4,Finished,5:47.877
"Pettifer, Ryan",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,5,5,Finished,5:47.877
"Hopkins, David",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,6,6,Finished,5:47.877
"Rogers, Joshua",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,7,7,Finished,5:47.877
"Woodman, Timothy",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Worcester RC,Worcester RC,21,8,Stroke,Finished,5:47.877
"Flynn, Devin",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,0,Coxswain,Finished,5:47.987
"Buchan, Graham",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,1,Bow,Finished,5:47.987
"Polson, Michael",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,2,2,Finished,5:47.987
"Ruberto, Alex",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,3,3,Finished,5:47.987
"West, Drew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,4,4,Finished,5:47.987
"Bovino, Erik",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,5,5,Finished,5:47.987
"Rondeau, Drew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,6,6,Finished,5:47.987
"Sheils, Charlie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,7,7,Finished,5:47.987
"Ellison, Sam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Williams College Rowing Club - USA,Williams College Rowing Club - USA,22,8,Stroke,Finished,5:47.987
"Jones, Sophie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,0,Coxswain,Finished,5:49.947
"Hughes, Hamish",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,1,Bow,Finished,5:49.947
"Piggott, Toby",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,2,2,Finished,5:49.947
"Bowles, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,3,3,Finished,5:49.947
"Wright, Adam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,4,4,Finished,5:49.947
"Rymell, George",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,5,5,Finished,5:49.947
"Bennett, Stephen",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,6,6,Finished,5:49.947
"Farrell, Ben",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,7,7,Finished,5:49.947
"Doleman, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Nottingham RC,Nottingham RC,23,8,Stroke,Finished,5:49.947
"Frankel, Hannah",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,0,Coxswain,Finished,5:50.609
"Bell, Ryan",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,1,Bow,Finished,5:50.609
"Burt, Douglas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,2,2,Finished,5:50.609
"Hagedorn, Tyler",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,3,3,Finished,5:50.609
"Gilland, Richard",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,4,4,Finished,5:50.609
"Edwards, Mathew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,5,5,Finished,5:50.609
"Tanner, Adrian",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,6,6,Finished,5:50.609
"McCullough, John Tyler",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,7,7,Finished,5:50.609
"Merchant, William",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tufts University USA,Tufts University USA,24,8,Stroke,Finished,5:50.609
"Gordon, Jack",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,0,Coxswain,Finished,5:51.349
"Cederholm, Jack",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,1,Bow,Finished,5:51.349
"Widing, Charlie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,2,2,Finished,5:51.349
"Doggett, Jackson",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,3,3,Finished,5:51.349
"Stewart, Clendenin",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,4,4,Finished,5:51.349
"Mabie, Jonathan",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,5,5,Finished,5:51.349
"Mills, Chris",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,6,6,Finished,5:51.349
"Hawkins, Jackson",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,7,7,Finished,5:51.349
"McClennon, Sam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Tabor Academy RC - USA,Tabor Academy RC - USA,25,8,Stroke,Finished,5:51.349
"Al-Miqdadi, Omar",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,0,Coxswain,Finished,5:52.032
"Noel, Charlie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,1,Bow,Finished,5:52.032
"Duncomb, Marcus",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,2,2,Finished,5:52.032
"Iggo, Felix",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,3,3,Finished,5:52.032
"Von Preyss, Theodore",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,4,4,Finished,5:52.032
"Blazye, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,5,5,Finished,5:52.032
"Olsen, Oscar",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,6,6,Finished,5:52.032
"Tyrrell, Joshua",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,7,7,Finished,5:52.032
"Monaghan, William",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kings Coll Sch,Kings Coll Sch,26,8,Stroke,Finished,5:52.032
"Friend, Darwin Columbus",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,0,Coxswain,Finished,5:54.030
"Roe, Oliver",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,1,Bow,Finished,5:54.030
"English, Ed",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,2,2,Finished,5:54.030
"Matthews, Sebastian",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,3,3,Finished,5:54.030
"Pearson, Carey",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,4,4,Finished,5:54.030
"Shiplee, Carl",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,5,5,Finished,5:54.030
"Kattenhorn Black, Jake",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,6,6,Finished,5:54.030
"Trett, Toby",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,7,7,Finished,5:54.030
"Negus, Oliver",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Norwich RC,Norwich RC,27,8,Stroke,Finished,5:54.030
"Brown, Molly",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,0,Coxswain,Finished,5:54.729
"Trigle, Edward",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,1,Bow,Finished,5:54.729
"Diserens, Sam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,2,2,Finished,5:54.729
"Gautier, Louis",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,3,3,Finished,5:54.729
"Sturgess, Gregory",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,4,4,Finished,5:54.729
"McGahan, Finn",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,5,5,Finished,5:54.729
"Sidorowicz, Tomas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,6,6,Finished,5:54.729
"Sim, Christopher",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,7,7,Finished,5:54.729
"Jarrett, Fraser",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Southampton Univ,Southampton Univ,28,8,Stroke,Finished,5:54.729
"Louis, Owen",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,0,Coxswain,Finished,5:54.731
"Lekovic, Punisa",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,1,Bow,Finished,5:54.731
"Weymouth, Philip",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,2,2,Finished,5:54.731
"Peck, Andrew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,3,3,Finished,5:54.731
"Patton, Jimmy",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,4,4,Finished,5:54.731
"Pitcher, Jackson",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,5,5,Finished,5:54.731
"Sarachek, Griffin",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,6,6,Finished,5:54.731
"Lowe, Henry",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,7,7,Finished,5:54.731
"Brown, Jack",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,"Deerfield Academy, USA","Deerfield Academy, USA",29,8,Stroke,Finished,5:54.731
"Douglas, Henry",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,0,Coxswain,Finished,5:54.827
"Hughes, Connor",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,1,Bow,Finished,5:54.827
"Williams, Aidan",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,2,2,Finished,5:54.827
"Nwume-Proctor, Joe",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,3,3,Finished,5:54.827
"Ellison, Ralph",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,4,4,Finished,5:54.827
"Wheeler, Orlando",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,5,5,Finished,5:54.827
"Brown, Alfred",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,6,6,Finished,5:54.827
"Craig, Patrick",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,7,7,Finished,5:54.827
"Wendler, Lasse",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Dulwich Coll,Dulwich Coll,30,8,Stroke,Finished,5:54.827
"Ledingham, Sophie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,0,Coxswain,Finished,5:55.830
"Hughes, Mark",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,1,Bow,Finished,5:55.830
"Hutchinson, Jack",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,2,2,Finished,5:55.830
"Dawson, Alexander",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,3,3,Finished,5:55.830
"Hall, Thomas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,4,4,Finished,5:55.830
"Uhrstr‹¦m, Lukas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,5,5,Finished,5:55.830
"Semple, Joshua",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,6,6,Finished,5:55.830
"Stabell, Andreas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,7,7,Finished,5:55.830
"Bedford, Jake",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Warwick Univ,Warwick Univ,31,8,Stroke,Finished,5:55.830
"Beard, Florence",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,0,Coxswain,Finished,5:55.934
"Lenders, Ludovic",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,1,Bow,Finished,5:55.934
"Dyson, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,2,2,Finished,5:55.934
"Frith, Oscar",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,3,3,Finished,5:55.934
"Turakhia, Sachin",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,4,4,Finished,5:55.934
"Figi, John",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,5,5,Finished,5:55.934
"Hess, Maximilian",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,6,6,Finished,5:55.934
"Dawson, Rory",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,7,7,Finished,5:55.934
"San Miguel Navas, Jaime",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Univ Coll Lon BC,Univ Coll Lon BC,32,8,Stroke,Finished,5:55.934
"Rowe, Jeremy",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,0,Coxswain,Finished,5:56.108
"Smith, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,1,Bow,Finished,5:56.108
"Busby, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,2,2,Finished,5:56.108
"McDiarmid, Kingsley",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,3,3,Finished,5:56.108
"Renwick, Christopher",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,4,4,Finished,5:56.108
"Ruinet, Mark",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,5,5,Finished,5:56.108
"Mitchell, Timothy",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,6,6,Finished,5:56.108
"Brindle, David",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,7,7,Finished,5:56.108
"Rendell, Thomas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Marlow RC,Marlow RC,33,8,Stroke,Finished,5:56.108
"Stephenson, David",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,0,Coxswain,Finished,5:56.433
"Derry, Richard",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,1,Bow,Finished,5:56.433
"Nelson, George",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,2,2,Finished,5:56.433
"Waller, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,3,3,Finished,5:56.433
"Robins, Peter",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,4,4,Finished,5:56.433
"Strawson, Freddie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,5,5,Finished,5:56.433
"Britton, Robert",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,6,6,Finished,5:56.433
"Storey, Hugo",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,7,7,Finished,5:56.433
"Wheatley, Henry",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Newcastle Univ,Newcastle Univ,34,8,Stroke,Finished,5:56.433
"Hollingsworth, Fiona",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,0,Coxswain,Finished,6:00.239
"Carter, Joe",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,1,Bow,Finished,6:00.239
"Baker, Liam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,2,2,Finished,6:00.239
"Sims, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,3,3,Finished,6:00.239
"Kenyon, William",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,4,4,Finished,6:00.239
"Ranocchi, Cristoforo",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,5,5,Finished,6:00.239
"Charman, Nick",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,6,6,Finished,6:00.239
"Draper, David",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,7,7,Finished,6:00.239
"Moore, Lloyd",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Lea RC,Lea RC,35,8,Stroke,Finished,6:00.239
"Ibrahim, Bilal",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,0,Coxswain,Finished,6:05.746
"Tebbit, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,1,Bow,Finished,6:05.746
"Frobisher, Oscar",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,2,2,Finished,6:05.746
"Van Gelderen, Julian",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,3,3,Finished,6:05.746
"Traynor, Oliver",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,4,4,Finished,6:05.746
"Viotto, Harvey",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,5,5,Finished,6:05.746
"Howse, Thomas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,6,6,Finished,6:05.746
"Bodkin, Sam",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,7,7,Finished,6:05.746
"Bartoletti, Luke",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Windsor Boys Sch,Windsor Boys Sch,36,8,Stroke,Finished,6:05.746
"Whitehead, George",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,0,Coxswain,Finished,6:06.982
"Wood, Philip",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,1,Bow,Finished,6:06.982
"Bonthrone, Freddie",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,2,2,Finished,6:06.982
"Kynaston, James",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,3,3,Finished,6:06.982
"Walker, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,4,4,Finished,6:06.982
"O'Dwyer, Gavin",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,5,5,Finished,6:06.982
"Gadsden, P J H",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,6,6,Finished,6:06.982
"Matthews, Alex",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,7,7,Finished,6:06.982
"Thomas, Henry",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Sabrina,Sabrina,37,8,Stroke,Finished,6:06.982
"Seaward, Prudence",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,0,Coxswain,Finished,6:07.372
"Hopkins, Tom",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,1,Bow,Finished,6:07.372
"Davies, Edward",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,2,2,Finished,6:07.372
"Horsford, Craig",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,3,3,Finished,6:07.372
"Rimmer, Tom",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,4,4,Finished,6:07.372
"Chaing, Simon",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,5,5,Finished,6:07.372
"Rawlins, Thomas",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,6,6,Finished,6:07.372
"Handy, Ben",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,7,7,Finished,6:07.372
"McWilliam, Matthew",Tier 2 8+,6/17/2017,8:30 AM,Time Trial,TT 1,Kingston RC,Kingston RC,38,8,Stroke,Finished,6:07.372
"Kuenstler, Nicholas",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,American Sch,American Sch,0,1,Bow,Scratch,
"Mannhardt, Niklas",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,American Sch,American Sch,0,2,2,Scratch,
"Heap, Stuart",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,American Sch,American Sch,0,3,3,Scratch,
"Skow, Tyler",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,American Sch,American Sch,0,4,Stroke,Scratch,
"McPherson, Robert",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,1,1,Bow,Finished,5:54.618
"Williamson, Simon",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,1,2,2,Finished,5:54.618
"Hamilton, Franklin",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,1,3,3,Finished,5:54.618
"Dix, Oliver",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,Reading Univ BC,Reading Univ BC,1,4,Stroke,Finished,5:54.618
"Bell, Junayd",Tier 2 4x-,6/17/2017,8:44 AM,Time Trial,TT 1,Tideway Scullers,Tideway Scullers,2,1,Bow,Finished,5:56.262
